image filepath,label
../notMNIST/H/QXZhbnRHYXJkZUlUQ2J5QlQtQm9sZE9ibGlxdWUub3Rm.png,H
../notMNIST/D/QWt6aWRlbnpHcm90ZXNrRXhwZXJ0QlEtTGlnaHRPc0Yub3Rm.png,D
../notMNIST/E/RXF1aXBvaXplU2Fucy1SZWd1bGFyLm90Zg==.png,E
../notMNIST/E/SGVsdmV0aWNhTmV1ZUxUU3RkLUJkSXQub3Rm.png,E
../notMNIST/H/RmF0c28gQ29uZGVuc2VkIE5vcm1hbC50dGY=.png,H
../notMNIST/F/QnJpZGdld29ya0EudHRm.png,F
../notMNIST/H/RmxvcmEudHRm.png,H
../notMNIST/A/RW52aXNpb24tUm9tYW4ub3Rm.png,A
../notMNIST/J/RnJlZXplciBCVE4gQ29uZGVuc2VkIE9ibGlxdWUudHRm.png,J
../notMNIST/B/RmxvcmEudHRm.png,B
../notMNIST/B/Q2hhcnRlcklUQ2J5QlQtQm9sZEl0YWxpYy5vdGY=.png,B
../notMNIST/C/QWF1eCBQcm9NZWRpdW0gSXRhbGljIE9TRi50dGY=.png,C
../notMNIST/J/R2VvbWV0cmljIFNsYWJzZXJpZiA3MTIgR3JlZWsgTGlnaHQgQlQudHRm.png,J
../notMNIST/H/SG91c2VHb3RoaWNIRzIzVGV4dC1Cb2xkLm90Zg==.png,H
../notMNIST/C/QmFza2VydmlsbGVCUS1NZWRpdW0ub3Rm.png,C
../notMNIST/G/RGVzdHJ1Y3RvQmVhbSBCQi50dGY=.png,G
../notMNIST/A/Q09ERTNYLnR0Zg==.png,A
../notMNIST/D/Rm9ybWF0YUNvbkV4cGVydEJRLUl0YWxpYy5vdGY=.png,D
../notMNIST/D/QWNoaWxsZXNCbHVyTGlnaHQtRXh0ZW5kZWQub3Rm.png,D
../notMNIST/D/QmVuZ3VpYXRFRi1Cb2xkSXRhbGljLm90Zg==.png,D
../notMNIST/H/RVBJU09ERSBJLnR0Zg==.png,H
../notMNIST/F/RnJlZXN0eWxlU2NyaXB0RC1Cb2xkLm90Zg==.png,F
../notMNIST/C/Q29tcGF0aWxMZXR0ZXIgTFQgQm9sZCBTbWFsbCBDYXBzLnR0Zg==.png,C
../notMNIST/C/RGVsdGEtQm9va0l0YWxpYy5vdGY=.png,C
../notMNIST/A/SVRDIEdhcmFtb25kIEJvb2sgQ29uZGVuc2VkLnBmYg==.png,A
../notMNIST/I/RXJpYyBCbGFjay50dGY=.png,I
../notMNIST/G/RXJpYyBMaXRlIEV4dGVuZGVkIEJvbGRJdGFsaWMudHRm.png,G
../notMNIST/I/QmFkIE1vZm8udHRm.png,I
../notMNIST/C/QW5kZXJzb24ub3Rm.png,C
../notMNIST/F/QWdlbmRhLUxpZ2h0RXh0cmFDb25kZW5zZWQub3Rm.png,F
../notMNIST/H/QWxwaGEgRmxpZ2h0LnR0Zg==.png,H
../notMNIST/A/R2lsbFNhbnNNVFN0ZC1IZWF2eS5vdGY=.png,A
../notMNIST/G/SHZTdHJpcGUtRXh0cmFCb2xkLnR0Zg==.png,G
../notMNIST/B/QXJjdHVydXMub3Rm.png,B
../notMNIST/G/R3VuaGVhZCBDaGljay50dGY=.png,G
../notMNIST/G/QXVyaW9sLUJvbGRJdGFsaWMub3Rm.png,G
../notMNIST/J/QnJpb3NvUHJvLUJvbGRJdERpc3Aub3Rm.png,J
../notMNIST/G/Qm9iYmllc0hhbmQudHRm.png,G
../notMNIST/J/Q2FuZGlkYUJULUl0YWxpYy5vdGY=.png,J
../notMNIST/G/QmFza2VydmlsbGUgU1NpLnR0Zg==.png,G
../notMNIST/E/SHV0Y2hpbnNvbi5vdGY=.png,E
../notMNIST/F/RW1wb3JpdW0ub3Rm.png,F
../notMNIST/B/RFRMRG9jdW1lbnRhVC1NZWRpdW0ub3Rm.png,B
../notMNIST/J/RXJlaHdvblJvbWFuTkYudHRm.png,J
../notMNIST/C/Qm91Z2FuIFNTaSBTZW1pIEJvbGQudHRm.png,C
../notMNIST/I/Q2hldmFsaWVyQ2Fwc0JRLVJlZ3VsYXIub3Rm.png,I
../notMNIST/D/Q2FzaEVGLU1vbm9zcGFjZS5vdGY=.png,D
../notMNIST/B/RmlndXJueS50dGY=.png,B
../notMNIST/A/RXVwaG9yaWMgM0QgQlJLLnR0Zg==.png,A
../notMNIST/D/QnJ1c2htYW4udHRm.png,D
../notMNIST/H/SHVtbnN0Nzc3IEJsa0NuIEJUIEJsYWNrLnR0Zg==.png,H
../notMNIST/J/RmxvcmFEb3JhTkYudHRm.png,J
../notMNIST/J/Q29wcGVycGxhdGUgQ29uZGVuc2VkIFNTaSBDb25kZW5zZWQudHRm.png,J
../notMNIST/J/SGVyciBWb24gTXVlbGxlcmhvZmYudHRm.png,J
../notMNIST/I/QmVtYm9JbmZhbnRNVFN0ZC1Cb2xkSXQub3Rm.png,I
../notMNIST/B/QXN0cm9uIEJveSBWaWRlby50dGY=.png,B
../notMNIST/C/R2lvdmFubmlFRi1CbGFja0l0YWxpYy5vdGY=.png,C
../notMNIST/C/RmFnb05vLUJvbGRJdGFsaWMub3Rm.png,C
../notMNIST/A/QWFjaGVuLnBmYg==.png,A
../notMNIST/J/Q2hpbnllbiAgTm9ybWFsLnR0Zg==.png,J
../notMNIST/D/Rm9ybWF0aW9uIFNlbWlCb2xkLnR0Zg==.png,D
../notMNIST/E/Qm9kb25pRUYtRGVtaUJvbGRJdGEub3Rm.png,E
../notMNIST/E/Rm9saW8gQmsgQlQgQm9sZC50dGY=.png,E
../notMNIST/F/RHluYW1vRGNEQy5vdGY=.png,F
../notMNIST/C/RW5nbGlzaCAxMTEgQWRhZ2lvIEJULnR0Zg==.png,C
../notMNIST/C/RGlkb3QtSFRGLU0wNi1NZWRpdW0ub3Rm.png,C
../notMNIST/B/QXBwbGUgR2FyYW1vbmQgQm9vayBCVC50dGY=.png,B
../notMNIST/G/RXJhc0JRLUJvb2sub3Rm.png,G
../notMNIST/F/RGlhbWFudGVFRi1SZWd1bGFySXRhbGljLm90Zg==.png,F
../notMNIST/B/Rm9saW8tQm9sZENvbmRlbnNlZC5vdGY=.png,B
../notMNIST/I/R3JvdGVzcXVlTVQtTGlnaHRDb25kZW5zZWQub3Rm.png,I
../notMNIST/E/RnJhbmtsaW5BbnRpcXVhQlEtTWVkaXVtLm90Zg==.png,E
../notMNIST/J/SGFuIFNvbG8udHRm.png,J
../notMNIST/E/Q2hvcmQtQmxhY2tJdGFsaWMub3Rm.png,E
../notMNIST/E/Qm9kb25pQkUtUmVndWxhci5vdGY=.png,E
../notMNIST/F/Q2hlbHRlbmhhbS1VbHRyYUNvbmQub3Rm.png,F
../notMNIST/F/SGlzdG9yeSBSZXBlYXRpbmcgVmVydGljYWwudHRm.png,F
../notMNIST/J/QmlsYm9EaXNwbGF5IEJvbGQgSXRhbGljLnR0Zg==.png,J
../notMNIST/A/R291ZHlIZWF2eWZhY2VCVC1SZWd1bGFyQ29uZC5vdGY=.png,A
../notMNIST/H/QmVuZ3VpYXRHb3RoaWMtTWVkaXVtLm90Zg==.png,H
../notMNIST/A/R2VvIDk4NiBUaGluIEJvbGQudHRm.png,A
../notMNIST/E/QXVyaW9sTFRTdGQtSXRhbGljLm90Zg==.png,E
../notMNIST/H/Q09ERTNYLnR0Zg==.png,H
../notMNIST/A/RXRobm9jZW50cmljLnR0Zg==.png,A
../notMNIST/J/QmFza2VydmlsbGVCVC1Sb21hbi5vdGY=.png,J
../notMNIST/B/RWxhbkVGLUJsYWNrLm90Zg==.png,B
../notMNIST/J/QUdfQ29vcGVyIEl0YWxpYy50dGY=.png,J
../notMNIST/H/RnJhbmNpcyBHb3RoaWMgRXh0ZW5kZWQgSXRhbGljLnR0Zg==.png,H
../notMNIST/A/Rm9ybWF0YUJRLU1lZGl1bS5vdGY=.png,A
../notMNIST/I/RWNoZWxvbiBDb25kZW5zZWQgSXRhbGljLnR0Zg==.png,I
../notMNIST/F/QmVuZ3VpYXRHb3RoaWMtTWVkaXVtLm90Zg==.png,F
../notMNIST/B/RmxvcmlkYS1EZW1pQm9sZEl0YS5vdGY=.png,B
../notMNIST/F/Q2dZZWFyYm9va0ZpbGxlci50dGY=.png,F
../notMNIST/F/RmFnb05vVGYtQm9sZENhcHMub3Rm.png,F
../notMNIST/A/Q2xhc3NpY2FsR2FyYW1vbmRCVC1Sb21hbi5vdGY=.png,A
../notMNIST/G/RnV0dXJhLUxpZ2h0Lm90Zg==.png,G
../notMNIST/F/Q2F4dG9uIExpZ2h0IEl0YWxpYyBCVC50dGY=.png,F
../notMNIST/J/RXJpYyBCbGFjay50dGY=.png,J
../notMNIST/H/QmVsaXppb0JvbGQub3Rm.png,H
../notMNIST/F/Q2lyY3VzIE5vcm1hbC50dGY=.png,F
../notMNIST/G/RW5zaWduIEZsYW5kcnkudHRm.png,G
../notMNIST/A/Q2FudG9yaWEgTVQgRXh0cmFCb2xkLnR0Zg==.png,A
../notMNIST/B/QWdmYVJvdGlzU2VtaXNhbnNMaWdodC1JdGFsaWMub3Rm.png,B
../notMNIST/H/Q29uY29yZGVFeHBlcnRCUS1NZWRpdW0ub3Rm.png,H
../notMNIST/J/RHV0Y2ggODAxIEJvbGQgSXRhbGljLnBmYg==.png,J
../notMNIST/G/RGFudGVNVFN0ZC1JdGFsaWMub3Rm.png,G
../notMNIST/I/RWxlbWVudGEtQm9sZC5vdGY=.png,I
../notMNIST/F/R3J1bmdlIERvbWFpbiBOb3JtYWwudHRm.png,F
../notMNIST/J/SGFuZHdyaXRlIFJlZ3VsYXIudHRm.png,J
../notMNIST/C/RWNrbWFubkQudHRm.png,C
../notMNIST/H/Q3VydmF0dXJlLVJvdW5kZWRJdGFsaWMub3Rm.png,H
../notMNIST/E/QXZhbnRHYXJkZUlUQ1RUIERlbWlPYmxpcXVlLnR0Zg==.png,E
../notMNIST/C/Q2VudHVyeUlUQ0JRLUxpZ2h0Lm90Zg==.png,C
../notMNIST/C/RHJ1bW1lci50dGY=.png,C
../notMNIST/E/Q29vcGVyQlQtQmxhY2tIZWFkbGluZS5vdGY=.png,E
../notMNIST/C/QmVsdWNpYW4tRGVtaUJvbGQub3Rm.png,C
../notMNIST/I/Q29ycG9yYXRlIFMgUmVndWxhci50dGY=.png,I
../notMNIST/A/Q3VzaGluZ0Jvb2tJdGFsaWMub3Rm.png,A
../notMNIST/G/Q29vcGVyQmxhRCBJdGFsaWMudHRm.png,G
../notMNIST/I/SGFuIFNvbG8gRXhwYW5kZWQudHRm.png,I
../notMNIST/F/Q0NDb21pY3JhenktQm9sZEl0YWxpYy50dGY=.png,F
../notMNIST/B/RXJhc2VyRHVzdCBSZWd1bGFyLnR0Zg==.png,B
../notMNIST/F/RnV0dXJhIElDRyBCb29rLnR0Zg==.png,F
../notMNIST/D/RFRMVmFuZGVuS2VlcmVEQ2Fwcy1Cb2xkLm90Zg==.png,D
../notMNIST/D/Q29taXggUmVndWxhcigxKS50dGY=.png,D
../notMNIST/C/R3JlZXIudHRm.png,C
../notMNIST/F/Qm9kb25pIFNpeCBPUyBJVEMgVFQgQm9sZC50dGY=.png,F
../notMNIST/D/Q29yb25ldC1TZW1pQm9sZC1JdGFsaWMgRXgudHRm.png,D
../notMNIST/I/RGlzdHJpY3QtTWVkaXVtLnR0Zg==.png,I
../notMNIST/B/RFRMQ2FzcGFyaVNULUJvbGQub3Rm.png,B
../notMNIST/A/SGVsdmV0aWNhLUNvbmRlbnNlZC1MaWdodE9ibC5vdGY=.png,A
../notMNIST/A/RXNwcml0IEl0YWxpYy50dGY=.png,A
../notMNIST/A/Q2xhcmVuZG9uTVRTdGQub3Rm.png,A
../notMNIST/A/Qm9kb25pT2xkRmFjZUJRLVJlZ3VsYXIub3Rm.png,A
../notMNIST/D/Q2FuZGlkYSBCVCBJdGFsaWMudHRm.png,D
../notMNIST/F/QWFiY2VkIFJlZ3VsYXIudHRm.png,F
../notMNIST/A/R2Fycmlzb24gU2FucyBJVEFMSUMudHRm.png,A
../notMNIST/E/Q29tcGFjdEMtQm9sZEl0YWxpYy5vdGY=.png,E
../notMNIST/A/R290aGljSG9ycm9yLnR0Zg==.png,A
../notMNIST/B/Q2hhcmxvdHRlU3RkLUJvb2sub3Rm.png,B
../notMNIST/J/QWxpeDIudHRm.png,J
../notMNIST/E/RGlzdHJpY3QtTWVkaXVtLnR0Zg==.png,E
../notMNIST/E/R2lsbCBTYW5zIE1UIEl0YWxpYy50dGY=.png,E
../notMNIST/E/QmFza2VydmlsbGVOZXdCUS1Cb2xkSXRhbGljLm90Zg==.png,E
../notMNIST/H/Q3ljbGluLnR0Zg==.png,H
../notMNIST/C/RXllY2hhcnQgUmVndWxhci50dGY=.png,C
../notMNIST/F/QXV0b21hdGljUmVndWxhckV4cGVydC5vdGY=.png,F
../notMNIST/J/QW1lcmljYW5UeXBld3JpdGVyQlEtQm9sZEl0YWxpYy5vdGY=.png,J
../notMNIST/E/Nng3b2N0IEFsdGVybmF0ZSBFeHRyYUxpZ2h0LnR0Zg==.png,E
../notMNIST/E/QmV0dGVySW5ncmlhbmEgSXRhbGljLnR0Zg==.png,E
../notMNIST/D/RXJpYyBCbGFjay50dGY=.png,D
../notMNIST/D/QmV0YWNhcGl0YWwudHRm.png,D
../notMNIST/I/R2FyYW1vbmRQcmVtclByby1NZWRJdERpc3Aub3Rm.png,I
../notMNIST/C/RXllIGdsYXNzIFdpZGUgSXRhbGljLnR0Zg==.png,C
../notMNIST/C/RmxlbWlzaCBOb3JtYWwgTGVmdHkudHRm.png,C
../notMNIST/C/Qmxvb2R5LnR0Zg==.png,C
../notMNIST/A/Q290cmFuIERpc3BsYXkgU1NpLnR0Zg==.png,A
../notMNIST/G/Qml0c3RyZWFtIENvb3BlciBMaWdodCBJdGFsaWMucGZi.png,G
../notMNIST/F/QXBwbGUgR2FyYW1vbmQgQm9vayBCVC50dGY=.png,F
../notMNIST/B/RXllIGdsYXNzIFRoaW4gSXRhbGljLnR0Zg==.png,B
../notMNIST/B/Q2xlYXJseSBHb3RoaWMgSGVhdnkgSXRhbGljLnR0Zg==.png,B
../notMNIST/E/R2VzdGFsdC1IVEYtTGluZWFyLU1lZGl1bS5vdGY=.png,E
../notMNIST/B/Q2hldmFsaWVyU3RyU0NELnR0Zg==.png,B
../notMNIST/D/SVNPQ1BFVVIgSXRhbGljLnR0Zg==.png,D
../notMNIST/E/Qm9ndXNmbG93LnR0Zg==.png,E
../notMNIST/G/R2VvbWV0cmljIFNsYWJzZXJpZiA3MTIgTGlnaHQgQlQudHRm.png,G
../notMNIST/I/RW5ncmF2ZXItTGlnaHQgRXggQm9sZCBJdGFsaWMudHRm.png,I
../notMNIST/A/SVRDIEdvdWR5IFNhbnMgTWVkaXVtLnBmYg==.png,A
../notMNIST/I/QXN0cm9PYmxpcXVlLnR0Zg==.png,I
../notMNIST/G/R291ZHktQm9sZEl0YWxpY09zRi5vdGY=.png,G
../notMNIST/E/QW1lcmljYW5UeXBld3JpdGVyTFQtTGlnaHRBLm90Zg==.png,E
../notMNIST/I/Q2FlY2lsaWFMVFN0ZC1MaWdodC5vdGY=.png,I
../notMNIST/D/SHVtYW5pc3QgOTcwIEJvbGQucGZi.png,D
../notMNIST/H/R290aGljIDcyMCBCb2xkIEJULnR0Zg==.png,H
../notMNIST/I/SHVtYW5hIFNjcmlwdCBJVEMgVFQgQm9sZC50dGY=.png,I
../notMNIST/C/QnJpb3NvUHJvLUJvbGRJdERpc3Aub3Rm.png,C
../notMNIST/G/Q2hpbGRzUGxheS1BZ2VOaW5lLm90Zg==.png,G
../notMNIST/B/RnV0dXJhRUYtTWVkaXVtT2JsLm90Zg==.png,B
../notMNIST/D/Qm9kb25pVHdlSVRDLUJvbGQub3Rm.png,D
../notMNIST/I/Q2xpY2hlZUNFLU9ibGlxdWUub3Rm.png,I
../notMNIST/D/Qm9kb25pIFNpeCBJVEMgVFQgQm9vay50dGY=.png,D
../notMNIST/C/SVRDIFRpZXBvbG8gQm9vay5wZmI=.png,C
../notMNIST/H/R3JlY28gVGVuIFNTaSBJdGFsaWMudHRm.png,H
../notMNIST/J/QXZhbnRHYXJkZUlUQ2J5QlQtQm9sZE9ibGlxdWUub3Rm.png,J
../notMNIST/D/Rm9ybWF0aW9uIExpZ2h0LnR0Zg==.png,D
../notMNIST/D/RXJpYyBMaXRlIEV4dGVuZGVkIEJvbGRJdGFsaWMudHRm.png,D
../notMNIST/J/Qm9va21hbiBPbGQgU3R5bGUgQm9sZCBJdGFsaWMudHRm.png,J
../notMNIST/A/QWdmYVdpbGVSb21hblN0ZC1Cb2xkLm90Zg==.png,A
../notMNIST/E/QXZhbnRHYXJkZUlUQ2J5QlQtRXh0cmFMaWdodE9ibC5vdGY=.png,E
../notMNIST/B/Qm9va21hbiBPbGQgU3R5bGUgQm9sZCBJdGFsaWMudHRm.png,B
../notMNIST/D/Qmxhc3RlciBJbmZpbml0ZS50dGY=.png,D
../notMNIST/E/QVRaYXBmSW50ZXJuYXRpb25hbC1MaWdodEl0Lm90Zg==.png,E
../notMNIST/G/QURNT05PLVJlZ3VsYXIudHRm.png,G
../notMNIST/F/QnVybmluZyBMaWdodC50dGY=.png,F
../notMNIST/B/Q3VzaGluZyBIZWF2eSBJdGFsaWMgQlQudHRm.png,B
../notMNIST/G/R2FtbWFFRi1CbGFja0l0YWxpYy5vdGY=.png,G
../notMNIST/J/RXBpYyBOb3JtYWwudHRm.png,J
../notMNIST/I/Q29zdGFQdGYtRGVtaS5vdGY=.png,I
../notMNIST/D/QmlsbGJvYXJkIDExIENvbmRlbnNlZCBOb3JtYWwudHRm.png,D
../notMNIST/D/QmVhdXJlZ2FyZCBEaXNwbGF5IFNTaS50dGY=.png,D
../notMNIST/B/Q2VudHVyeS1VbHRyYUl0YWxpYy5vdGY=.png,B
../notMNIST/H/Q2hhbmV5IEV4dGVuZGVkIE5vcm1hbC50dGY=.png,H
../notMNIST/C/Q29tbWVyY2lhbFNjcmlwdC5vdGY=.png,C
../notMNIST/B/Q290cmFuIERpc3BsYXkgU1NpLnR0Zg==.png,B
../notMNIST/A/RFRMUGFyYWRveFNULm90Zg==.png,A
../notMNIST/G/QnJpZW1Ba2FkZW1pU3RkLVJlZ3VsYXIub3Rm.png,G
../notMNIST/F/R2FzLm90Zg==.png,F
../notMNIST/E/Q2FzbG9uIDU0MCBJdGFsaWMucGZi.png,E
../notMNIST/H/SWNsZXJmYWNlLVhsaWdodC5vdGY=.png,H
../notMNIST/B/RmFnb05vVGYtTWVkaXVtQ2Fwcy5vdGY=.png,B
../notMNIST/I/Rm9saW9JQ0ctTGlnaHQub3Rm.png,I
../notMNIST/H/RHV0Y2g3NjYgQlQgSXRhbGljLnR0Zg==.png,H
../notMNIST/G/RXJpYyBCbGFjay50dGY=.png,G
../notMNIST/H/Q2xlcmZhY2UtRGVtaUJvbGQub3Rm.png,H
../notMNIST/E/RXNwcml0U0NFRi1Cb29rLm90Zg==.png,E
../notMNIST/F/RnJlbmNoU2NyaXB0U3RkLm90Zg==.png,F
../notMNIST/J/QWxwaGEgRmxpZ2h0LnR0Zg==.png,J
../notMNIST/A/Q2hhcnRlciBJVEMgUm9tYW4gQlQudHRm.png,A
../notMNIST/E/RGlzdHJvIEJsYWNrLnR0Zg==.png,E
../notMNIST/J/QmFza2VydmlsbGVULnR0Zg==.png,J
../notMNIST/G/SHVtYW5hIEV4LnR0Zg==.png,G
../notMNIST/A/MDEtMDEtMDAudHRm.png,A
../notMNIST/B/Q2VudHVyeTczMUJULUJvbGRJdGFsaWNBLm90Zg==.png,B
../notMNIST/J/Qm9kb25pU2l4SVRDU3RkLUJvbGQub3Rm.png,J
../notMNIST/F/Q2Fybml2YWwub3Rm.png,F
../notMNIST/B/QnJpZGdld29ya0EudHRm.png,B
../notMNIST/B/Q2hhcGFycmFsUHJvLUxpZ2h0SXRDYXB0Lm90Zg==.png,B
../notMNIST/I/RXNwcml0U0NFRi1Cb29rLm90Zg==.png,I
../notMNIST/E/Q29ycGlkQ2RMRi1MaWdodC5vdGY=.png,E
../notMNIST/F/RnJlZWZybTcxMCBCVC50dGY=.png,F
../notMNIST/J/R2VvbWV0cmljIFNsYWJzZXJpZiA3MTIgTGlnaHQgQlQudHRm.png,J
../notMNIST/J/Q29yZGlhVVBDLnR0Zg==.png,J
../notMNIST/A/RmxvcmFEb3JhTkYudHRm.png,A
../notMNIST/H/Q29iYWx0IE5vcm1hbC50dGY=.png,H
../notMNIST/J/Q2FzbG9uIDU0MCBJdGFsaWMucGZi.png,J
../notMNIST/A/RFRMUGFyYWRveFRDYXBzLU1lZGl1bS5vdGY=.png,A
../notMNIST/D/QnJhbmRvIENvbmRlbnNlZCBOb3JtYWwudHRm.png,D
../notMNIST/A/RnV0dXJhQlEtQm9sZE91dGxpbmUub3Rm.png,A
../notMNIST/D/SG9tZW1hZGUgUm9ib3QgRXhwYW5kZWQudHRm.png,D
../notMNIST/C/RGlkb3QtSFRGLUI5Ni1Cb2xkLUl0YWwub3Rm.png,C
../notMNIST/I/QXBwbGUgR2FyYW1vbmQgQm9vayBCVC50dGY=.png,I
../notMNIST/H/Q291cmllckMtQm9sZC5vdGY=.png,H
../notMNIST/I/Q29udGluZW50YWxSYWlsd2F5LnBmYg==.png,I
../notMNIST/F/Qm9yZGVsbG8tU2hhZGVkLm90Zg==.png,F
../notMNIST/H/QW1wbGl0dWRlRXh0cmFDb21wLU1lZGl1bS50dGY=.png,H
../notMNIST/H/RWxla3Ryb24udHRm.png,H
../notMNIST/E/Q2hpbGQncyBQbGF5LnR0Zg==.png,E
../notMNIST/E/Q2hyaXN0b3Boc1F1aWxsSVRDU3RkLUJvbGQub3Rm.png,E
../notMNIST/I/SGFuZGljYXAub3Rm.png,I
../notMNIST/F/QWxpeDIudHRm.png,F
../notMNIST/J/R2FyYW1vbmRJdGNULUxpZ2h0Lm90Zg==.png,J
../notMNIST/A/Q2FzbG9uIENhbGxpZ3JhcGhpYyBJbml0aWFscy50dGY=.png,A
../notMNIST/D/RmlyZWNhdC5vdGY=.png,D
../notMNIST/I/SGVsdmV0aWNhQ3lyLVVwcmlnaHQub3Rm.png,I
../notMNIST/D/RkZYIEJ1c3Rlci50dGY=.png,D
../notMNIST/H/R2FsYW50LnR0Zg==.png,H
../notMNIST/C/Q29yYmVpIFVuY2lhbC50dGY=.png,C
../notMNIST/C/Q29ycGlkLUxpZ2h0SXRhbGljLm90Zg==.png,C
../notMNIST/D/RmFnb0NvLUV4dHJhQm9sZENhcHMub3Rm.png,D
../notMNIST/J/RmFnb0NvLUNhcHMub3Rm.png,J
../notMNIST/A/SVRDRnJhbmtsaW5Hb3RoaWNTdGQtQm9va0l0Lm90Zg==.png,A
../notMNIST/F/Qm9kb25pIFNpeCBJVEMgVFQgQm9vay50dGY=.png,F
../notMNIST/D/SVRDIFRpZXBvbG8gQm9vay5wZmI=.png,D
../notMNIST/D/RHluYW1vUnhlSFhFLm90Zg==.png,D
../notMNIST/A/RnJpelF1YWRyYXRhLUJvbGQub3Rm.png,A
../notMNIST/F/R3JpZGRlci1ORUcub3Rm.png,F
../notMNIST/J/Q2VudHVyeVNjaG9vbGJvb2tFRi1Cb2wub3Rm.png,J
../notMNIST/D/QWxpeDIudHRm.png,D
../notMNIST/G/Q3VydmF0dXJlLVJvdW5kZWQub3Rm.png,G
../notMNIST/G/Q29tb25zIEJvbGQudHRm.png,G
../notMNIST/D/Q3VydmF0dXJlLVJvdW5kZWRJdGFsaWMub3Rm.png,D
../notMNIST/C/RHJhZ29uLU1lZGl1bS5vdGY=.png,C
../notMNIST/H/RGF2aWRhIEJvbGQgQlQudHRm.png,H
../notMNIST/F/RHVrZSBCb2xkIEl0YWxpYy50dGY=.png,F
../notMNIST/H/Q2FzbG9uIEJvb2sgQkUgQm9sZC50dGY=.png,H
../notMNIST/B/SGVsdmV0aWNhQ3lyLUJvbGQub3Rm.png,B
../notMNIST/C/RkZGIEFjY2VzcyBFeHRlbmRlZC50dGY=.png,C
../notMNIST/E/Qml0d2lzZS50dGY=.png,E
../notMNIST/G/QW1lcmlnbyBCVCBCb2xkLnR0Zg==.png,G
../notMNIST/F/R2FyYW1vbmQgUmVwcmlzZSBTU2kgQm9sZC50dGY=.png,F
../notMNIST/H/Qml0c3RyZWFtIFZlcmEgU2VyaWYgQm9sZC50dGY=.png,H
../notMNIST/F/SGVsdmV0aWNhTmV1ZS1UaGluQ29uZC5vdGY=.png,F
../notMNIST/B/QmVybmhhcmQgTW9kZXJuIEJULnR0Zg==.png,B
../notMNIST/I/QWFjaGVuIExUIEJvbGQudHRm.png,I
../notMNIST/C/QSBNb2JpbGUgTGlmZS50dGY=.png,C
../notMNIST/G/Q2xlYXJseSBHb3RoaWMgSGVhdnkgSXRhbGljLnR0Zg==.png,G
../notMNIST/I/RFRMUGFyYWRveFNULU1lZGl1bS5vdGY=.png,I
../notMNIST/B/QmVtYm8tU0Mub3Rm.png,B
../notMNIST/C/RHJlYW1zcGVhayBJdGFsaWMudHRm.png,C
../notMNIST/F/RGVtb3R0ZSBCb2xkLnR0Zg==.png,F
../notMNIST/B/RmlsdGVDYXN1YWwudHRm.png,B
../notMNIST/I/R2FyYW1vbmQtVGhpbi1JdGFsaWMudHRm.png,I
../notMNIST/G/QlZHUGljdEVpbnMub3Rm.png,G
../notMNIST/A/R3Vuc2hpcCBJdGFsaWMudHRm.png,A
../notMNIST/A/RmFnb0V4TGYtQm9sZEl0YWxpYy5vdGY=.png,A
../notMNIST/G/RFRMUGFyYWRveFQtTWVkaXVtLm90Zg==.png,G
../notMNIST/B/Q3Jvbm9zUHJvLVJlZ3VsYXIub3Rm.png,B
../notMNIST/G/Q0cgT21lZ2EudHRm.png,G
../notMNIST/F/Q2VudHVyeVNjaG9vbGJvb2tCVC1Sb21hbi5vdGY=.png,F
../notMNIST/B/R29ybG9jayAgQm9sZC50dGY=.png,B
../notMNIST/E/R2lsbFNhbnNCUS1Cb2xkLm90Zg==.png,E
../notMNIST/C/QWluc2RhbGUtQm9sZEl0YWxpYy5vdGY=.png,C
../notMNIST/C/RWxlY3RyaWMgR29hdC50dGY=.png,C
../notMNIST/E/QnJlYWtiZWF0IEJUTiBPdXRsaW5lLnR0Zg==.png,E
../notMNIST/E/QmVya2VsZXlPbGRzdHlsZUJvbGQub3Rm.png,E
../notMNIST/H/Q2FzYWJsYW4tRXh0cmFCb2xkLm90Zg==.png,H
../notMNIST/J/SHVtYW5pc3Q3NzdCVC1Sb21hbkIub3Rm.png,J
../notMNIST/E/RHV0Y2ggODAxIEJvbGQgU1dBLnR0Zg==.png,E
../notMNIST/H/Q2l0aXplbkxpZ2h0Lm90Zg==.png,H
../notMNIST/D/RWRpdC1Cb2xkLm90Zg==.png,D
../notMNIST/C/QWxsdXJlQm9sZEFsdFNwYWNlLm90Zg==.png,C
../notMNIST/F/QUdfQ29vcGVyIEl0YWxpYy50dGY=.png,F
../notMNIST/F/RXllIGdsYXNzIEV4dGVuZGVkIEl0YWxpYy50dGY=.png,F
../notMNIST/I/Q2dGaWVkbGVyR290aGljLUJvbGQudHRm.png,I
../notMNIST/J/QW1lcmljYW5UeXBlQm9sZC5vdGY=.png,J
../notMNIST/H/QmVlc2tuZWVzQy5vdGY=.png,H
../notMNIST/H/R2xhc3MgSG91c2VzLnR0Zg==.png,H
../notMNIST/F/RWxlcGhhbnQgVGhpbiBCb2xkLnR0Zg==.png,F
../notMNIST/H/Qm9kb25pU2l4SVRDLUJvbGQub3Rm.png,H
../notMNIST/H/RGVsdGEtQ29uZGVuc2VkTm9ybWFsLnR0Zg==.png,H
../notMNIST/E/Q2hhcnRlciBJVEMgSXRhbGljIEJULnR0Zg==.png,E
